Data file for DataLogger.
==============================================================================
COMPANY    : <Company name>
COMP.STATUS: Do
DATE       : 05/01/2023
TIME       : 09:11:22
FILENAME   : C:\Users\getac\AppData\Roaming\DiverOffice\Rhone_Arve_04012022\CSV\dk188_230105091121_DK188.CSV
CREATED BY : Diver-Office 9.1.0.0
==========================    BEGINNING OF DATA     ==========================
[Logger settings]
  Instrument type         =TD-Diver=19
  Status                  =Started =0
  Serial number           =..00-DK188  219.
  Instrument number       =-732522   UTC-1     
                          =0
  Location                =dk188
  Sample period           =S01
  Sample method           =T   
  Number of channels      =2
[Channel 1]
  Identification          =PRESSURE
  Reference level         =400.000   cm
  Range                   =2750.000  cm
  Master level            =400       CMH2O
  Altitude                =0         m
[Channel 2]
  Identification          =TEMPERATURE
  Reference level         =-20.000   °C
  Range                   =100.000   °C


[Series settings]
  Serial number           =..00-DK188  219.
  Instrument number       =-732522   UTC-1     
  Location                =dk188
  Sample period           =00 00:00:01 0
  Sample method           =T   
  Start date / time       =00:30:11 04/01/23
  End date / time         =59:29:07 05/01/23
[Channel 1 from data header]
  Identification          =PRESSURE
  Reference level         =400.000   cm
  Range                   =2750.000  cm
  Master level            =400       CMH2O
  Altitude                =0         m
[Channel 2 from data header]
  Identification          =TEMPERATURE
  Reference level         =-20.000   °C
  Range                   =100.000   °C


Date/time;Pression[cm];Température[°C]
2023/01/04 11:31:10;1007.933;17.073
2023/01/04 11:31:11;1007.933;17.057
2023/01/04 11:31:12;1007.933;17.063
2023/01/04 11:31:13;1007.933;17.040
2023/01/04 11:31:14;1007.750;17.057
2023/01/04 11:31:15;1007.750;17.057
2023/01/04 11:31:16;1007.933;17.050
2023/01/04 11:31:17;1007.750;17.040
2023/01/04 11:31:18;1007.750;17.040
2023/01/04 11:31:19;1007.842;17.027
2023/01/04 11:31:20;1007.750;17.017
2023/01/04 11:31:21;1007.933;17.033
2023/01/04 11:31:22;1007.842;17.027
2023/01/04 11:31:23;1007.750;17.017
2023/01/04 11:31:24;1007.933;17.010
2023/01/04 11:31:25;1007.750;17.010
2023/01/04 11:31:26;1007.750;17.010
2023/01/04 11:31:27;1007.750;17.003
2023/01/04 11:31:28;1007.933;17.003
2023/01/04 11:31:29;1007.933;17.003
2023/01/04 11:31:30;1008.025;16.993
2023/01/04 11:31:31;1007.933;17.003
2023/01/04 11:31:32;1007.567;16.987
2023/01/04 11:31:33;1007.750;16.980
2023/01/04 11:31:34;1008.025;16.980
2023/01/04 11:31:35;1007.933;16.980
2023/01/04 11:31:36;1007.933;16.970
2023/01/04 11:31:37;1008.025;16.980
2023/01/04 11:31:38;1008.025;16.980
2023/01/04 11:31:39;1007.567;16.970
2023/01/04 11:31:40;1007.933;16.970
2023/01/04 11:31:41;1007.750;16.953
2023/01/04 11:31:42;1007.658;16.940
2023/01/04 11:31:43;1007.933;16.953
2023/01/04 11:31:44;1008.025;16.947
2023/01/04 11:31:45;1007.475;16.940
2023/01/04 11:31:46;1007.842;16.940
2023/01/04 11:31:47;1007.842;16.940
2023/01/04 11:31:48;1007.842;16.940
2023/01/04 11:31:49;1007.933;16.930
2023/01/04 11:31:50;1007.933;16.923
2023/01/04 11:31:51;1007.933;16.917
2023/01/04 11:31:52;1007.842;16.923
2023/01/04 11:31:53;1007.933;16.917
2023/01/04 11:31:54;1007.842;16.923
2023/01/04 11:31:55;1007.567;16.907
2023/01/04 11:31:56;1007.750;16.900
2023/01/04 11:31:57;1008.025;16.917
2023/01/04 11:31:58;1007.750;16.907
2023/01/04 11:31:59;1007.933;16.900
2023/01/04 11:32:00;1007.933;16.900
2023/01/04 11:32:01;1007.933;16.893
2023/01/04 11:32:02;1007.750;16.870
2023/01/04 11:32:03;1007.933;16.877
2023/01/04 11:32:04;1007.475;16.877
2023/01/04 11:32:05;1007.750;16.877
2023/01/04 11:32:06;1007.933;16.877
2023/01/04 11:32:07;1007.750;16.860
2023/01/04 11:32:08;1007.750;16.870
2023/01/04 11:32:09;1007.750;16.860
2023/01/04 11:32:10;1007.750;16.853
2023/01/04 11:32:11;1007.567;16.853
2023/01/04 11:32:12;1007.292;16.860
2023/01/04 11:32:13;1007.750;16.853
2023/01/04 11:32:14;1007.658;16.847
2023/01/04 11:32:15;1007.658;16.847
2023/01/04 11:32:16;1007.750;16.853
2023/01/04 11:32:17;1007.658;16.830
2023/01/04 11:32:18;1007.475;16.830
2023/01/04 11:32:19;1007.750;16.823
2023/01/04 11:32:20;1007.750;16.823
2023/01/04 11:32:21;1007.658;16.830
2023/01/04 11:32:22;1007.933;16.830
2023/01/04 11:32:23;1008.025;16.823
2023/01/04 11:32:24;1007.933;16.813
2023/01/04 11:32:25;1007.750;16.807
2023/01/04 11:32:26;1007.567;16.807
2023/01/04 11:32:27;1007.933;16.800
2023/01/04 11:32:28;1007.933;16.800
2023/01/04 11:32:29;1008.025;16.800
2023/01/04 11:32:30;1008.025;16.790
2023/01/04 11:32:31;1007.750;16.790
2023/01/04 11:32:32;1007.750;16.790
2023/01/04 11:32:33;1007.567;16.790
2023/01/04 11:32:34;1007.750;16.790
2023/01/04 11:32:35;1007.933;16.783
2023/01/04 11:32:36;1007.750;16.783
2023/01/04 11:32:37;1008.025;16.790
2023/01/04 11:32:38;1007.933;16.767
2023/01/04 11:32:39;1007.750;16.767
2023/01/04 11:32:40;1008.025;16.767
2023/01/04 11:32:41;1007.750;16.767
2023/01/04 11:32:42;1007.567;16.760
2023/01/04 11:32:43;1007.750;16.760
2023/01/04 11:32:44;1007.750;16.760
2023/01/04 11:32:45;1007.567;16.760
2023/01/04 11:32:46;1007.658;16.753
2023/01/04 11:32:47;1007.475;16.743
2023/01/04 11:32:48;1008.025;16.730
2023/01/04 11:32:49;1007.933;16.737
2023/01/04 11:32:50;1007.933;16.730
2023/01/04 11:32:51;1007.842;16.737
2023/01/04 11:32:52;1007.750;16.730
2023/01/04 11:32:53;1007.750;16.720
2023/01/04 11:32:54;1007.750;16.730
2023/01/04 11:32:55;1007.750;16.730
2023/01/04 11:32:56;1007.750;16.730
2023/01/04 11:32:57;1007.750;16.720
2023/01/04 11:32:58;1007.933;16.720
2023/01/04 11:32:59;1007.750;16.713
2023/01/04 11:33:00;1007.933;16.703
2023/01/04 11:33:01;1007.933;16.697
2023/01/04 11:33:02;1007.750;16.703
2023/01/04 11:33:03;1007.933;16.697
2023/01/04 11:33:04;1007.933;16.697
2023/01/04 11:33:05;1007.567;16.680
2023/01/04 11:33:06;1007.933;16.690
2023/01/04 11:33:07;1007.933;16.690
2023/01/04 11:33:08;1008.025;16.680
2023/01/04 11:33:09;1008.025;16.673
2023/01/04 11:33:10;1008.025;16.673
2023/01/04 11:33:11;1007.842;16.657
2023/01/04 11:33:12;1007.933;16.673
2023/01/04 11:33:13;1007.567;16.667
2023/01/04 11:33:14;1007.750;16.673
2023/01/04 11:33:15;1007.750;16.667
2023/01/04 11:33:16;1007.658;16.657
2023/01/04 11:33:17;1007.933;16.657
2023/01/04 11:33:18;1007.842;16.643
2023/01/04 11:33:19;1007.383;16.657
2023/01/04 11:33:20;1008.025;16.633
2023/01/04 11:33:21;1007.842;16.650
2023/01/04 11:33:22;1007.842;16.650
2023/01/04 11:33:23;1007.933;16.643
2023/01/04 11:33:24;1007.933;16.633
2023/01/04 11:33:25;1007.933;16.633
2023/01/04 11:33:26;1008.025;16.633
2023/01/04 11:33:27;1007.750;16.627
2023/01/04 11:33:28;1008.025;16.627
2023/01/04 11:33:29;1008.208;16.620
2023/01/04 11:33:30;1008.025;16.610
2023/01/04 11:33:31;1008.025;16.627
2023/01/04 11:33:32;1007.750;16.610
2023/01/04 11:33:33;1007.933;16.603
2023/01/04 11:33:34;1007.750;16.603
2023/01/04 11:33:35;1007.750;16.610
2023/01/04 11:33:36;1007.292;16.597
2023/01/04 11:33:37;1007.933;16.603
2023/01/04 11:33:38;1007.933;16.597
2023/01/04 11:33:39;1007.567;16.587
2023/01/04 11:33:40;1007.750;16.603
2023/01/04 11:33:41;1007.750;16.587
2023/01/04 11:33:42;1007.567;16.587
2023/01/04 11:33:43;1007.567;16.580
2023/01/04 11:33:44;1007.750;16.580
2023/01/04 11:33:45;1007.933;16.587
2023/01/04 11:33:46;1007.933;16.580
2023/01/04 11:33:47;1007.475;16.573
2023/01/04 11:33:48;1007.475;16.573
2023/01/04 11:33:49;1007.933;16.573
2023/01/04 11:33:50;1007.933;16.563
2023/01/04 11:33:51;1007.475;16.563
2023/01/04 11:33:52;1007.933;16.557
2023/01/04 11:33:53;1007.842;16.563
2023/01/04 11:33:54;1007.842;16.550
2023/01/04 11:33:55;1007.658;16.563
2023/01/04 11:33:56;1007.658;16.557
2023/01/04 11:33:57;1007.475;16.557
2023/01/04 11:33:58;1007.658;16.540
2023/01/04 11:33:59;1007.658;16.557
2023/01/04 11:34:00;1007.842;16.540
2023/01/04 11:34:01;1007.842;16.540
2023/01/04 11:34:02;1007.842;16.540
2023/01/04 11:34:03;1008.025;16.533
2023/01/04 11:34:04;1007.750;16.527
2023/01/04 11:34:05;1007.933;16.527
2023/01/04 11:34:06;1007.750;16.527
2023/01/04 11:34:07;1007.933;16.527
2023/01/04 11:34:08;1007.750;16.510
2023/01/04 11:34:09;1007.933;16.510
2023/01/04 11:34:10;1007.933;16.510
2023/01/04 11:34:11;1007.933;16.517
2023/01/04 11:34:12;1008.025;16.503
2023/01/04 11:34:13;1007.933;16.493
2023/01/04 11:34:14;1007.750;16.503
2023/01/04 11:34:15;1008.025;16.503
2023/01/04 11:34:16;1007.933;16.510
2023/01/04 11:34:17;1007.750;16.503
2023/01/04 11:34:18;1007.750;16.493
2023/01/04 11:34:19;1007.475;16.503
2023/01/04 11:34:20;1007.933;16.487
2023/01/04 11:34:21;1007.475;16.487
2023/01/04 11:34:22;1007.567;16.487
2023/01/04 11:34:23;1007.933;16.480
2023/01/04 11:34:24;1007.292;16.487
2023/01/04 11:34:25;1007.658;16.470
2023/01/04 11:34:26;1007.658;16.470
2023/01/04 11:34:27;1007.658;16.470
2023/01/04 11:34:28;1007.658;16.470
2023/01/04 11:34:29;1007.475;16.470
2023/01/04 11:34:30;1007.842;16.453
2023/01/04 11:34:31;1007.842;16.453
2023/01/04 11:34:32;1008.117;16.463
2023/01/04 11:34:33;1007.842;16.453
2023/01/04 11:34:34;1007.842;16.447
2023/01/04 11:34:35;1007.842;16.453
2023/01/04 11:34:36;1007.658;16.447
2023/01/04 11:34:37;1007.933;16.440
2023/01/04 11:34:38;1008.025;16.430
2023/01/04 11:34:39;1007.842;16.447
2023/01/04 11:34:40;1007.750;16.430
2023/01/04 11:34:41;1007.933;16.417
2023/01/04 11:34:42;1008.025;16.430
2023/01/04 11:34:43;1007.933;16.423
2023/01/04 11:34:44;1007.933;16.430
2023/01/04 11:34:45;1007.933;16.417
2023/01/04 11:34:46;1007.750;16.417
2023/01/04 11:34:47;1008.025;16.417
2023/01/04 11:34:48;1007.933;16.417
2023/01/04 11:34:49;1008.025;16.407
2023/01/04 11:34:50;1007.750;16.407
2023/01/04 11:34:51;1007.750;16.407
2023/01/04 11:34:52;1007.933;16.417
2023/01/04 11:34:53;1007.567;16.400
2023/01/04 11:34:54;1007.567;16.393
2023/01/04 11:34:55;1007.933;16.400
2023/01/04 11:34:56;1007.842;16.383
2023/01/04 11:34:57;1007.933;16.383
2023/01/04 11:34:58;1007.842;16.383
2023/01/04 11:34:59;1007.842;16.383
2023/01/04 11:35:00;1007.842;16.377
2023/01/04 11:35:01;1007.658;16.377
2023/01/04 11:35:02;1007.933;16.370
2023/01/04 11:35:03;1008.117;16.370
2023/01/04 11:35:04;1007.658;16.377
2023/01/04 11:35:05;1007.842;16.370
2023/01/04 11:35:06;1007.842;16.353
2023/01/04 11:35:07;1007.933;16.360
2023/01/04 11:35:08;1007.842;16.360
2023/01/04 11:35:09;1007.842;16.353
2023/01/04 11:35:10;1007.933;16.337
2023/01/04 11:35:11;1008.117;16.347
2023/01/04 11:35:12;1007.842;16.353
2023/01/04 11:35:13;1007.842;16.353
2023/01/04 11:35:14;1008.025;16.337
2023/01/04 11:35:15;1008.025;16.337
2023/01/04 11:35:16;1007.933;16.330
2023/01/04 11:35:17;1007.933;16.337
2023/01/04 11:35:18;1007.750;16.330
2023/01/04 11:35:19;1007.567;16.337
2023/01/04 11:35:20;1008.208;16.330
2023/01/04 11:35:21;1007.567;16.330
2023/01/04 11:35:22;1007.750;16.313
2023/01/04 11:35:23;1007.933;16.330
2023/01/04 11:35:24;1007.933;16.313
2023/01/04 11:35:25;1007.750;16.323
2023/01/04 11:35:26;1007.933;16.313
2023/01/04 11:35:27;1007.933;16.313
2023/01/04 11:35:28;1007.933;16.300
2023/01/04 11:35:29;1007.933;16.290
2023/01/04 11:35:30;1007.658;16.290
2023/01/04 11:35:31;1007.933;16.290
2023/01/04 11:35:32;1007.842;16.290
2023/01/04 11:35:33;1007.842;16.277
2023/01/04 11:35:34;1008.117;16.283
2023/01/04 11:35:35;1007.842;16.283
2023/01/04 11:35:36;1007.658;16.283
2023/01/04 11:35:37;1007.842;16.277
2023/01/04 11:35:38;1007.933;16.277
2023/01/04 11:35:39;1007.658;16.267
2023/01/04 11:35:40;1007.842;16.267
2023/01/04 11:35:41;1007.658;16.260
2023/01/04 11:35:42;1007.842;16.260
2023/01/04 11:35:43;1007.842;16.253
2023/01/04 11:35:44;1007.933;16.267
2023/01/04 11:35:45;1007.933;16.260
2023/01/04 11:35:46;1007.658;16.253
2023/01/04 11:35:47;1007.658;16.260
2023/01/04 11:35:48;1007.658;16.253
2023/01/04 11:35:49;1007.567;16.243
2023/01/04 11:35:50;1007.750;16.237
2023/01/04 11:35:51;1007.933;16.243
2023/01/04 11:35:52;1007.750;16.237
2023/01/04 11:35:53;1007.750;16.237
2023/01/04 11:35:54;1008.025;16.243
2023/01/04 11:35:55;1007.750;16.230
2023/01/04 11:35:56;1007.933;16.230
2023/01/04 11:35:57;1007.475;16.230
2023/01/04 11:35:58;1007.475;16.203
2023/01/04 11:35:59;1007.933;16.220
2023/01/04 11:36:00;1007.750;16.220
2023/01/04 11:36:01;1007.842;16.203
2023/01/04 11:36:02;1007.933;16.213
2023/01/04 11:36:03;1007.842;16.203
2023/01/04 11:36:04;1007.658;16.197
2023/01/04 11:36:05;1007.658;16.203
2023/01/04 11:36:06;1007.658;16.197
2023/01/04 11:36:07;1007.658;16.197
2023/01/04 11:36:08;1007.475;16.190
2023/01/04 11:36:09;1007.658;16.167
2023/01/04 11:36:10;1007.658;16.167
2023/01/04 11:36:11;1007.475;16.180
2023/01/04 11:36:12;1007.475;16.180
2023/01/04 11:36:13;1007.658;16.173
2023/01/04 11:36:14;1007.658;16.167
2023/01/04 11:36:15;1007.933;16.167
2023/01/04 11:36:16;1007.842;16.173
2023/01/04 11:36:17;1007.475;16.167
2023/01/04 11:36:18;1007.658;16.173
2023/01/04 11:36:19;1007.475;16.167
2023/01/04 11:36:20;1007.933;16.150
2023/01/04 11:36:21;1008.025;16.150
2023/01/04 11:36:22;1008.025;16.143
2023/01/04 11:36:23;1007.750;16.143
2023/01/04 11:36:24;1007.750;16.143
2023/01/04 11:36:25;1007.933;16.143
2023/01/04 11:36:26;1007.933;16.133
2023/01/04 11:36:27;1007.933;16.127
2023/01/04 11:36:28;1007.750;16.133
2023/01/04 11:36:29;1007.750;16.133
2023/01/04 11:36:30;1007.658;16.110
2023/01/04 11:36:31;1007.750;16.127
2023/01/04 11:36:32;1007.567;16.120
2023/01/04 11:36:33;1007.658;16.110
2023/01/04 11:36:34;1007.658;16.110
2023/01/04 11:36:35;1007.567;16.120
2023/01/04 11:36:36;1007.658;16.103
2023/01/04 11:36:37;1007.842;16.097
2023/01/04 11:36:38;1007.842;16.103
2023/01/04 11:36:39;1007.842;16.103
2023/01/04 11:36:40;1007.658;16.087
2023/01/04 11:36:41;1007.658;16.097
2023/01/04 11:36:42;1007.842;16.087
2023/01/04 11:36:43;1007.658;16.080
2023/01/04 11:36:44;1007.658;16.080
2023/01/04 11:36:45;1007.842;16.073
2023/01/04 11:36:46;1007.658;16.073
2023/01/04 11:36:47;1007.475;16.063
2023/01/04 11:36:48;1007.658;16.063
2023/01/04 11:36:49;1007.475;16.073
2023/01/04 11:36:50;1007.750;16.057
2023/01/04 11:36:51;1007.750;16.057
2023/01/04 11:36:52;1007.750;16.057
2023/01/04 11:36:53;1007.933;16.057
2023/01/04 11:36:54;1007.933;16.050
2023/01/04 11:36:55;1007.475;16.050
2023/01/04 11:36:56;1007.567;16.050
2023/01/04 11:36:57;1007.567;16.040
2023/01/04 11:36:58;1007.750;16.027
2023/01/04 11:36:59;1007.567;16.040
2023/01/04 11:37:00;1007.750;16.040
2023/01/04 11:37:01;1007.750;16.027
2023/01/04 11:37:02;1007.475;16.017
2023/01/04 11:37:03;1007.842;16.017
2023/01/04 11:37:04;1007.750;16.027
2023/01/04 11:37:05;1007.567;16.033
2023/01/04 11:37:06;1007.842;16.017
2023/01/04 11:37:07;1007.842;16.017
2023/01/04 11:37:08;1007.658;16.010
2023/01/04 11:37:09;1007.658;16.010
2023/01/04 11:37:10;1007.842;16.017
2023/01/04 11:37:11;1007.658;16.010
2023/01/04 11:37:12;1007.842;16.010
2023/01/04 11:37:13;1007.842;15.993
2023/01/04 11:37:14;1007.658;16.003
2023/01/04 11:37:15;1007.933;15.993
2023/01/04 11:37:16;1007.933;15.993
2023/01/04 11:37:17;1008.117;15.980
2023/01/04 11:37:18;1007.933;15.993
2023/01/04 11:37:19;1007.842;15.970
2023/01/04 11:37:20;1007.658;15.980
2023/01/04 11:37:21;1007.933;15.970
2023/01/04 11:37:22;1007.933;15.980
2023/01/04 11:37:23;1007.933;15.980
2023/01/04 11:37:24;1008.117;15.970
2023/01/04 11:37:25;1007.933;15.947
2023/01/04 11:37:26;1007.842;15.963
2023/01/04 11:37:27;1008.025;15.947
2023/01/04 11:37:28;1007.933;15.970
2023/01/04 11:37:29;1008.025;15.953
2023/01/04 11:37:30;1007.933;15.947
2023/01/04 11:37:31;1007.933;15.953
2023/01/04 11:37:32;1007.475;15.947
2023/01/04 11:37:33;1007.567;15.947
2023/01/04 11:37:34;1007.933;15.953
2023/01/04 11:37:35;1007.567;15.947
2023/01/04 11:37:36;1007.567;15.940
2023/01/04 11:37:37;1007.933;15.923
2023/01/04 11:37:38;1007.750;15.930
2023/01/04 11:37:39;1007.933;15.940
2023/01/04 11:37:40;1007.658;15.923
2023/01/04 11:37:41;1008.300;15.917
2023/01/04 11:37:42;1008.117;15.923
2023/01/04 11:37:43;1008.025;15.947
2023/01/04 11:37:44;1007.933;15.917
2023/01/04 11:37:45;1008.025;15.930
2023/01/04 11:37:46;1007.933;15.917
2023/01/04 11:37:47;1007.933;15.917
2023/01/04 11:37:48;1008.117;15.900
2023/01/04 11:37:49;1007.933;15.900
2023/01/04 11:37:50;1007.842;15.900
2023/01/04 11:37:51;1007.842;15.900
2023/01/04 11:37:52;1008.300;15.907
2023/01/04 11:37:53;1007.658;15.907
2023/01/04 11:37:54;1007.933;15.893
2023/01/04 11:37:55;1007.658;15.883
2023/01/04 11:37:56;1007.842;15.883
2023/01/04 11:37:57;1007.658;15.877
2023/01/04 11:37:58;1007.842;15.883
2023/01/04 11:37:59;1007.933;15.877
2023/01/04 11:38:00;1007.842;15.883
2023/01/04 11:38:01;1007.842;15.877
2023/01/04 11:38:02;1007.842;15.870
2023/01/04 11:38:03;1007.842;15.877
2023/01/04 11:38:04;1007.842;15.877
2023/01/04 11:38:05;1007.475;15.870
2023/01/04 11:38:06;1007.658;15.870
2023/01/04 11:38:07;1007.475;15.870
2023/01/04 11:38:08;1007.475;15.853
2023/01/04 11:38:09;1007.475;15.853
2023/01/04 11:38:10;1007.933;15.853
2023/01/04 11:38:11;1007.750;15.853
2023/01/04 11:38:12;1008.025;15.837
2023/01/04 11:38:13;1007.933;15.847
2023/01/04 11:38:14;1007.750;15.853
2023/01/04 11:38:15;1007.475;15.837
2023/01/04 11:38:16;1007.750;15.847
2023/01/04 11:38:17;1007.750;15.847
2023/01/04 11:38:18;1007.567;15.853
2023/01/04 11:38:19;1007.750;15.847
2023/01/04 11:38:20;1007.842;15.830
2023/01/04 11:38:21;1007.842;15.830
2023/01/04 11:38:22;1007.842;15.830
2023/01/04 11:38:23;1007.842;15.813
2023/01/04 11:38:24;1007.842;15.823
2023/01/04 11:38:25;1007.658;15.823
2023/01/04 11:38:26;1007.933;15.813
2023/01/04 11:38:27;1007.933;15.823
2023/01/04 11:38:28;1008.117;15.823
2023/01/04 11:38:29;1007.933;15.813
2023/01/04 11:38:30;1007.842;15.807
2023/01/04 11:38:31;1007.933;15.800
2023/01/04 11:38:32;1008.117;15.800
2023/01/04 11:38:33;1007.933;15.790
2023/01/04 11:38:34;1007.842;15.800
2023/01/04 11:38:35;1007.933;15.800
2023/01/04 11:38:36;1007.842;15.790
2023/01/04 11:38:37;1007.842;15.790
2023/01/04 11:38:38;1007.933;15.790
2023/01/04 11:38:39;1007.842;15.800
2023/01/04 11:38:40;1007.475;15.790
2023/01/04 11:38:41;1007.842;15.777
2023/01/04 11:38:42;1007.933;15.783
2023/01/04 11:38:43;1007.842;15.777
2023/01/04 11:38:44;1008.117;15.777
2023/01/04 11:38:45;1007.933;15.760
2023/01/04 11:38:46;1007.750;15.760
2023/01/04 11:38:47;1007.567;15.767
2023/01/04 11:38:48;1007.658;15.777
2023/01/04 11:38:49;1007.567;15.760
2023/01/04 11:38:50;1007.567;15.760
2023/01/04 11:38:51;1007.750;15.760
2023/01/04 11:38:52;1007.750;15.760
2023/01/04 11:38:53;1007.567;15.760
2023/01/04 11:38:54;1007.750;15.753
2023/01/04 11:38:55;1007.933;15.760
2023/01/04 11:38:56;1007.750;15.753
2023/01/04 11:38:57;1007.475;15.760
2023/01/04 11:38:58;1007.658;15.737
2023/01/04 11:38:59;1007.567;15.760
2023/01/04 11:39:00;1007.750;15.753
2023/01/04 11:39:01;1007.842;15.737
2023/01/04 11:39:02;1007.750;15.753
2023/01/04 11:39:03;1007.933;15.730
2023/01/04 11:39:04;1007.658;15.737
2023/01/04 11:39:05;1007.658;15.737
2023/01/04 11:39:06;1007.842;15.730
2023/01/04 11:39:07;1007.842;15.730
2023/01/04 11:39:08;1007.658;15.730
2023/01/04 11:39:09;1007.933;15.730
2023/01/04 11:39:10;1007.842;15.720
2023/01/04 11:39:11;1007.933;15.720
2023/01/04 11:39:12;1007.842;15.713
2023/01/04 11:39:13;1007.842;15.703
2023/01/04 11:39:14;1007.842;15.713
2023/01/04 11:39:15;1007.658;15.713
2023/01/04 11:39:16;1007.842;15.713
2023/01/04 11:39:17;1007.842;15.697
2023/01/04 11:39:18;1007.658;15.697
2023/01/04 11:39:19;1007.658;15.690
2023/01/04 11:39:20;1007.842;15.697
2023/01/04 11:39:21;1007.658;15.697
2023/01/04 11:39:22;1007.658;15.697
2023/01/04 11:39:23;1007.842;15.690
2023/01/04 11:39:24;1007.658;15.697
2023/01/04 11:39:25;1007.475;15.690
2023/01/04 11:39:26;1007.475;15.690
2023/01/04 11:39:27;1007.383;15.680
2023/01/04 11:39:28;1007.658;15.680
2023/01/04 11:39:29;1007.658;15.697
2023/01/04 11:39:30;1007.475;15.680
2023/01/04 11:39:31;1007.658;15.690
2023/01/04 11:39:32;1007.842;15.690
