Data file for DataLogger.
==============================================================================
COMPANY    : <Company name>
COMP.STATUS: Do
DATE       : 05/01/2023
TIME       : 08:50:20
FILENAME   : C:\Users\getac\AppData\Roaming\DiverOffice\Rhone_Arve_04012022\CSV\dk182_230105085019_DK182.CSV
CREATED BY : Diver-Office 9.1.0.0
==========================    BEGINNING OF DATA     ==========================
[Logger settings]
  Instrument type         =TD-Diver=19
  Status                  =Started =0
  Serial number           =..00-DK182  219.
  Instrument number       =638942    UTC-1     
                          =0
  Location                =dk182
  Sample period           =S01
  Sample method           =T   
  Number of channels      =2
[Channel 1]
  Identification          =PRESSURE
  Reference level         =400.000   cm
  Range                   =2750.000  cm
  Master level            =400       CMH2O
  Altitude                =0         m
[Channel 2]
  Identification          =TEMPERATURE
  Reference level         =-20.000   °C
  Range                   =100.000   °C


[Series settings]
  Serial number           =..00-DK182  219.
  Instrument number       =638942    UTC-1     
  Location                =dk182
  Sample period           =00 00:00:01 0
  Sample method           =T   
  Start date / time       =00:30:11 04/01/23
  End date / time         =59:29:07 05/01/23
[Channel 1 from data header]
  Identification          =PRESSURE
  Reference level         =400.000   cm
  Range                   =2750.000  cm
  Master level            =400       CMH2O
  Altitude                =0         m
[Channel 2 from data header]
  Identification          =TEMPERATURE
  Reference level         =-20.000   °C
  Range                   =100.000   °C


Date/time;Pression[cm];Température[°C]
2023/01/04 12:05:41;1007.017;11.620
2023/01/04 12:05:42;1006.833;11.613
2023/01/04 12:05:43;1006.833;11.613
2023/01/04 12:05:44;1006.742;11.607
2023/01/04 12:05:45;1006.742;11.583
2023/01/04 12:05:46;1006.833;11.597
2023/01/04 12:05:47;1006.833;11.613
2023/01/04 12:05:48;1006.833;11.597
2023/01/04 12:05:49;1006.833;11.607
2023/01/04 12:05:50;1007.017;11.590
2023/01/04 12:05:51;1006.833;11.597
2023/01/04 12:05:52;1007.017;11.590
2023/01/04 12:05:53;1006.742;11.597
2023/01/04 12:05:54;1007.017;11.597
2023/01/04 12:05:55;1006.833;11.583
2023/01/04 12:05:56;1007.108;11.590
2023/01/04 12:05:57;1007.017;11.590
2023/01/04 12:05:58;1007.108;11.583
2023/01/04 12:05:59;1007.108;11.583
2023/01/04 12:06:00;1007.108;11.583
2023/01/04 12:06:01;1007.292;11.583
2023/01/04 12:06:02;1007.108;11.590
2023/01/04 12:06:03;1007.108;11.583
2023/01/04 12:06:04;1007.108;11.590
2023/01/04 12:06:05;1007.108;11.583
2023/01/04 12:06:06;1007.292;11.573
2023/01/04 12:06:07;1007.292;11.567
2023/01/04 12:06:08;1007.383;11.573
2023/01/04 12:06:09;1007.017;11.567
2023/01/04 12:06:10;1007.292;11.560
2023/01/04 12:06:11;1007.292;11.567
2023/01/04 12:06:12;1007.383;11.560
2023/01/04 12:06:13;1007.292;11.567
2023/01/04 12:06:14;1007.108;11.573
2023/01/04 12:06:15;1007.108;11.567
2023/01/04 12:06:16;1007.292;11.567
2023/01/04 12:06:17;1007.108;11.550
2023/01/04 12:06:18;1007.292;11.560
2023/01/04 12:06:19;1007.383;11.550
2023/01/04 12:06:20;1007.292;11.550
2023/01/04 12:06:21;1007.292;11.560
2023/01/04 12:06:22;1007.292;11.543
2023/01/04 12:06:23;1007.383;11.550
2023/01/04 12:06:24;1007.292;11.550
2023/01/04 12:06:25;1007.108;11.543
2023/01/04 12:06:26;1007.383;11.550
2023/01/04 12:06:27;1007.292;11.543
2023/01/04 12:06:28;1007.292;11.550
2023/01/04 12:06:29;1007.108;11.543
2023/01/04 12:06:30;1007.108;11.543
2023/01/04 12:06:31;1007.292;11.527
2023/01/04 12:06:32;1007.108;11.550
2023/01/04 12:06:33;1007.292;11.513
2023/01/04 12:06:34;1007.108;11.527
2023/01/04 12:06:35;1007.017;11.520
2023/01/04 12:06:36;1007.292;11.527
2023/01/04 12:06:37;1006.833;11.527
2023/01/04 12:06:38;1007.292;11.520
2023/01/04 12:06:39;1007.108;11.520
2023/01/04 12:06:40;1007.017;11.520
2023/01/04 12:06:41;1007.108;11.520
2023/01/04 12:06:42;1007.292;11.503
2023/01/04 12:06:43;1007.017;11.513
2023/01/04 12:06:44;1007.017;11.513
2023/01/04 12:06:45;1007.292;11.520
2023/01/04 12:06:46;1007.108;11.503
2023/01/04 12:06:47;1007.108;11.503
2023/01/04 12:06:48;1007.108;11.513
2023/01/04 12:06:49;1006.833;11.503
2023/01/04 12:06:50;1007.017;11.513
2023/01/04 12:06:51;1007.108;11.497
2023/01/04 12:06:52;1006.833;11.497
2023/01/04 12:06:53;1006.833;11.497
2023/01/04 12:06:54;1007.017;11.497
2023/01/04 12:06:55;1006.833;11.497
2023/01/04 12:06:56;1007.108;11.490
2023/01/04 12:06:57;1007.108;11.490
2023/01/04 12:06:58;1007.108;11.503
2023/01/04 12:06:59;1007.017;11.497
2023/01/04 12:07:00;1007.017;11.490
2023/01/04 12:07:01;1007.017;11.473
2023/01/04 12:07:02;1007.108;11.480
2023/01/04 12:07:03;1006.833;11.463
2023/01/04 12:07:04;1007.017;11.480
2023/01/04 12:07:05;1007.017;11.473
2023/01/04 12:07:06;1007.017;11.463
2023/01/04 12:07:07;1007.108;11.473
2023/01/04 12:07:08;1007.017;11.473
2023/01/04 12:07:09;1007.017;11.463
2023/01/04 12:07:10;1007.017;11.450
2023/01/04 12:07:11;1007.108;11.463
2023/01/04 12:07:12;1006.833;11.457
2023/01/04 12:07:13;1006.833;11.457
2023/01/04 12:07:14;1007.017;11.463
2023/01/04 12:07:15;1007.108;11.457
2023/01/04 12:07:16;1007.017;11.440
2023/01/04 12:07:17;1006.742;11.457
2023/01/04 12:07:18;1006.833;11.457
2023/01/04 12:07:19;1006.833;11.457
2023/01/04 12:07:20;1006.558;11.450
2023/01/04 12:07:21;1006.833;11.450
2023/01/04 12:07:22;1006.558;11.440
2023/01/04 12:07:23;1006.558;11.450
2023/01/04 12:07:24;1006.742;11.440
2023/01/04 12:07:25;1006.833;11.440
2023/01/04 12:07:26;1006.742;11.440
2023/01/04 12:07:27;1006.742;11.450
2023/01/04 12:07:28;1006.833;11.440
2023/01/04 12:07:29;1006.833;11.440
2023/01/04 12:07:30;1006.833;11.440
2023/01/04 12:07:31;1006.833;11.440
2023/01/04 12:07:32;1006.742;11.433
2023/01/04 12:07:33;1006.833;11.427
2023/01/04 12:07:34;1006.558;11.433
2023/01/04 12:07:35;1006.742;11.427
2023/01/04 12:07:36;1006.742;11.427
2023/01/04 12:07:37;1006.833;11.427
2023/01/04 12:07:38;1006.833;11.427
2023/01/04 12:07:39;1006.833;11.417
2023/01/04 12:07:40;1006.833;11.417
2023/01/04 12:07:41;1006.833;11.417
2023/01/04 12:07:42;1006.742;11.417
2023/01/04 12:07:43;1006.742;11.417
2023/01/04 12:07:44;1006.558;11.417
2023/01/04 12:07:45;1006.742;11.417
2023/01/04 12:07:46;1006.742;11.427
2023/01/04 12:07:47;1006.833;11.417
2023/01/04 12:07:48;1007.017;11.393
2023/01/04 12:07:49;1006.833;11.393
2023/01/04 12:07:50;1007.017;11.387
2023/01/04 12:07:51;1006.833;11.403
2023/01/04 12:07:52;1006.833;11.403
2023/01/04 12:07:53;1006.833;11.380
2023/01/04 12:07:54;1006.742;11.393
2023/01/04 12:07:55;1006.833;11.393
2023/01/04 12:07:56;1007.108;11.387
2023/01/04 12:07:57;1007.017;11.380
2023/01/04 12:07:58;1007.108;11.387
2023/01/04 12:07:59;1007.292;11.380
2023/01/04 12:08:00;1007.017;11.380
2023/01/04 12:08:01;1007.017;11.387
2023/01/04 12:08:02;1006.833;11.363
2023/01/04 12:08:03;1006.742;11.370
2023/01/04 12:08:04;1006.833;11.363
2023/01/04 12:08:05;1006.742;11.363
2023/01/04 12:08:06;1006.742;11.363
2023/01/04 12:08:07;1007.017;11.357
2023/01/04 12:08:08;1006.833;11.347
2023/01/04 12:08:09;1006.833;11.357
2023/01/04 12:08:10;1006.742;11.357
2023/01/04 12:08:11;1006.833;11.357
2023/01/04 12:08:12;1006.742;11.340
2023/01/04 12:08:13;1007.017;11.357
2023/01/04 12:08:14;1006.833;11.370
2023/01/04 12:08:15;1007.017;11.363
2023/01/04 12:08:16;1007.017;11.340
2023/01/04 12:08:17;1006.833;11.340
2023/01/04 12:08:18;1007.017;11.357
2023/01/04 12:08:19;1006.833;11.347
2023/01/04 12:08:20;1006.833;11.333
2023/01/04 12:08:21;1006.833;11.347
2023/01/04 12:08:22;1007.108;11.333
2023/01/04 12:08:23;1007.017;11.333
2023/01/04 12:08:24;1007.017;11.333
2023/01/04 12:08:25;1007.017;11.333
2023/01/04 12:08:26;1007.017;11.333
2023/01/04 12:08:27;1007.108;11.323
2023/01/04 12:08:28;1007.108;11.323
2023/01/04 12:08:29;1007.017;11.323
2023/01/04 12:08:30;1007.292;11.323
2023/01/04 12:08:31;1007.292;11.317
2023/01/04 12:08:32;1007.017;11.323
2023/01/04 12:08:33;1007.108;11.310
2023/01/04 12:08:34;1007.108;11.323
2023/01/04 12:08:35;1007.108;11.317
2023/01/04 12:08:36;1007.108;11.317
2023/01/04 12:08:37;1006.833;11.300
2023/01/04 12:08:38;1006.742;11.310
2023/01/04 12:08:39;1007.108;11.310
2023/01/04 12:08:40;1007.108;11.300
2023/01/04 12:08:41;1007.017;11.300
2023/01/04 12:08:42;1007.017;11.300
2023/01/04 12:08:43;1007.108;11.293
2023/01/04 12:08:44;1007.017;11.293
2023/01/04 12:08:45;1007.108;11.293
2023/01/04 12:08:46;1006.833;11.300
2023/01/04 12:08:47;1007.108;11.293
2023/01/04 12:08:48;1007.108;11.293
2023/01/04 12:08:49;1007.292;11.277
2023/01/04 12:08:50;1007.292;11.287
2023/01/04 12:08:51;1007.108;11.287
2023/01/04 12:08:52;1006.833;11.293
2023/01/04 12:08:53;1006.742;11.287
2023/01/04 12:08:54;1007.292;11.287
2023/01/04 12:08:55;1006.833;11.293
2023/01/04 12:08:56;1007.108;11.287
2023/01/04 12:08:57;1007.108;11.277
2023/01/04 12:08:58;1007.108;11.270
2023/01/04 12:08:59;1007.108;11.270
2023/01/04 12:09:00;1007.108;11.270
2023/01/04 12:09:01;1007.108;11.263
2023/01/04 12:09:02;1007.108;11.270
2023/01/04 12:09:03;1007.108;11.253
2023/01/04 12:09:04;1007.017;11.253
2023/01/04 12:09:05;1007.108;11.247
2023/01/04 12:09:06;1007.108;11.247
2023/01/04 12:09:07;1007.108;11.247
2023/01/04 12:09:08;1007.108;11.247
2023/01/04 12:09:09;1007.383;11.253
2023/01/04 12:09:10;1007.108;11.230
2023/01/04 12:09:11;1006.833;11.240
2023/01/04 12:09:12;1007.017;11.230
2023/01/04 12:09:13;1007.017;11.230
2023/01/04 12:09:14;1006.833;11.230
2023/01/04 12:09:15;1007.017;11.240
2023/01/04 12:09:16;1007.108;11.230
2023/01/04 12:09:17;1007.108;11.213
2023/01/04 12:09:18;1007.292;11.223
2023/01/04 12:09:19;1007.108;11.223
2023/01/04 12:09:20;1007.292;11.207
2023/01/04 12:09:21;1007.292;11.213
2023/01/04 12:09:22;1007.292;11.207
2023/01/04 12:09:23;1007.383;11.207
2023/01/04 12:09:24;1007.383;11.207
2023/01/04 12:09:25;1007.292;11.200
2023/01/04 12:09:26;1007.292;11.200
2023/01/04 12:09:27;1007.292;11.200
2023/01/04 12:09:28;1007.383;11.200
2023/01/04 12:09:29;1007.292;11.207
2023/01/04 12:09:30;1007.292;11.190
2023/01/04 12:09:31;1007.292;11.190
2023/01/04 12:09:32;1007.017;11.200
2023/01/04 12:09:33;1007.108;11.177
2023/01/04 12:09:34;1007.292;11.183
2023/01/04 12:09:35;1007.108;11.183
2023/01/04 12:09:36;1007.108;11.167
2023/01/04 12:09:37;1007.292;11.177
2023/01/04 12:09:38;1007.292;11.183
2023/01/04 12:09:39;1007.383;11.183
2023/01/04 12:09:40;1007.383;11.177
2023/01/04 12:09:41;1007.292;11.177
2023/01/04 12:09:42;1007.108;11.177
2023/01/04 12:09:43;1007.292;11.183
2023/01/04 12:09:44;1007.108;11.183
2023/01/04 12:09:45;1007.292;11.177
2023/01/04 12:09:46;1007.108;11.177
2023/01/04 12:09:47;1007.108;11.177
2023/01/04 12:09:48;1007.017;11.177
2023/01/04 12:09:49;1007.383;11.167
2023/01/04 12:09:50;1007.108;11.160
2023/01/04 12:09:51;1007.108;11.160
2023/01/04 12:09:52;1007.383;11.167
2023/01/04 12:09:53;1007.108;11.160
2023/01/04 12:09:54;1007.383;11.160
2023/01/04 12:09:55;1007.292;11.160
2023/01/04 12:09:56;1007.108;11.160
2023/01/04 12:09:57;1007.292;11.167
2023/01/04 12:09:58;1007.108;11.153
2023/01/04 12:09:59;1007.017;11.143
2023/01/04 12:10:00;1007.108;11.153
2023/01/04 12:10:01;1007.017;11.160
2023/01/04 12:10:02;1007.292;11.137
2023/01/04 12:10:03;1007.292;11.153
2023/01/04 12:10:04;1007.292;11.143
2023/01/04 12:10:05;1007.017;11.143
2023/01/04 12:10:06;1007.017;11.143
2023/01/04 12:10:07;1007.292;11.153
2023/01/04 12:10:08;1007.017;11.143
2023/01/04 12:10:09;1006.833;11.143
2023/01/04 12:10:10;1007.292;11.143
2023/01/04 12:10:11;1007.017;11.143
2023/01/04 12:10:12;1006.833;11.143
2023/01/04 12:10:13;1006.833;11.143
2023/01/04 12:10:14;1007.017;11.130
2023/01/04 12:10:15;1007.017;11.143
2023/01/04 12:10:16;1007.017;11.120
2023/01/04 12:10:17;1007.108;11.130
2023/01/04 12:10:18;1007.108;11.143
2023/01/04 12:10:19;1007.017;11.130
2023/01/04 12:10:20;1007.292;11.113
2023/01/04 12:10:21;1007.108;11.130
2023/01/04 12:10:22;1007.108;11.130
2023/01/04 12:10:23;1007.017;11.130
2023/01/04 12:10:24;1007.108;11.130
2023/01/04 12:10:25;1007.108;11.120
2023/01/04 12:10:26;1007.108;11.113
2023/01/04 12:10:27;1007.108;11.120
2023/01/04 12:10:28;1007.017;11.113
2023/01/04 12:10:29;1007.017;11.113
2023/01/04 12:10:30;1007.108;11.113
2023/01/04 12:10:31;1007.017;11.107
2023/01/04 12:10:32;1007.292;11.113
2023/01/04 12:10:33;1007.292;11.107
2023/01/04 12:10:34;1007.108;11.097
2023/01/04 12:10:35;1007.108;11.107
2023/01/04 12:10:36;1007.108;11.107
2023/01/04 12:10:37;1007.017;11.083
2023/01/04 12:10:38;1007.108;11.107
2023/01/04 12:10:39;1007.017;11.083
2023/01/04 12:10:40;1007.017;11.083
2023/01/04 12:10:41;1007.108;11.097
2023/01/04 12:10:42;1007.108;11.090
2023/01/04 12:10:43;1007.108;11.083
2023/01/04 12:10:44;1007.108;11.083
2023/01/04 12:10:45;1006.833;11.073
2023/01/04 12:10:46;1007.108;11.073
2023/01/04 12:10:47;1006.833;11.073
2023/01/04 12:10:48;1007.108;11.067
2023/01/04 12:10:49;1006.833;11.073
2023/01/04 12:10:50;1007.017;11.060
2023/01/04 12:10:51;1007.108;11.060
2023/01/04 12:10:52;1007.292;11.060
2023/01/04 12:10:53;1007.108;11.060
2023/01/04 12:10:54;1007.292;11.060
2023/01/04 12:10:55;1007.383;11.050
2023/01/04 12:10:56;1007.383;11.060
2023/01/04 12:10:57;1007.017;11.050
2023/01/04 12:10:58;1007.108;11.050
2023/01/04 12:10:59;1007.108;11.037
2023/01/04 12:11:00;1007.292;11.043
2023/01/04 12:11:01;1007.108;11.050
2023/01/04 12:11:02;1007.108;11.050
2023/01/04 12:11:03;1007.108;11.037
2023/01/04 12:11:04;1007.292;11.037
2023/01/04 12:11:05;1007.108;11.037
2023/01/04 12:11:06;1007.292;11.037
2023/01/04 12:11:07;1007.292;11.037
2023/01/04 12:11:08;1007.292;11.020
2023/01/04 12:11:09;1007.383;11.020
2023/01/04 12:11:10;1007.383;11.020
2023/01/04 12:11:11;1007.108;11.013
2023/01/04 12:11:12;1007.292;11.003
2023/01/04 12:11:13;1007.292;11.020
2023/01/04 12:11:14;1007.383;11.003
2023/01/04 12:11:15;1007.108;10.997
2023/01/04 12:11:16;1007.567;11.003
2023/01/04 12:11:17;1007.108;10.997
2023/01/04 12:11:18;1007.108;10.990
2023/01/04 12:11:19;1007.292;10.990
2023/01/04 12:11:20;1007.292;10.990
2023/01/04 12:11:21;1007.108;10.990
2023/01/04 12:11:22;1007.292;10.980
2023/01/04 12:11:23;1007.292;10.980
2023/01/04 12:11:24;1007.292;10.980
2023/01/04 12:11:25;1007.108;10.973
2023/01/04 12:11:26;1007.292;10.973
2023/01/04 12:11:27;1007.292;10.963
2023/01/04 12:11:28;1007.292;10.957
2023/01/04 12:11:29;1007.108;10.963
2023/01/04 12:11:30;1007.108;10.957
2023/01/04 12:11:31;1007.292;10.957
2023/01/04 12:11:32;1007.567;10.957
2023/01/04 12:11:33;1007.292;10.957
2023/01/04 12:11:34;1007.567;10.927
2023/01/04 12:11:35;1007.292;10.940
2023/01/04 12:11:36;1007.292;10.933
2023/01/04 12:11:37;1007.292;10.950
2023/01/04 12:11:38;1007.108;10.927
2023/01/04 12:11:39;1007.292;10.933
2023/01/04 12:11:40;1007.108;10.927
2023/01/04 12:11:41;1007.108;10.927
2023/01/04 12:11:42;1007.383;10.917
2023/01/04 12:11:43;1007.108;10.927
2023/01/04 12:11:44;1007.383;10.927
2023/01/04 12:11:45;1007.108;10.917
2023/01/04 12:11:46;1007.292;10.917
2023/01/04 12:11:47;1007.108;10.910
2023/01/04 12:11:48;1007.292;10.893
2023/01/04 12:11:49;1007.292;10.893
2023/01/04 12:11:50;1007.292;10.903
2023/01/04 12:11:51;1007.567;10.893
2023/01/04 12:11:52;1007.292;10.910
2023/01/04 12:11:53;1007.292;10.893
2023/01/04 12:11:54;1007.383;10.893
2023/01/04 12:11:55;1007.383;10.880
2023/01/04 12:11:56;1007.108;10.887
2023/01/04 12:11:57;1007.017;10.880
2023/01/04 12:11:58;1007.383;10.870
2023/01/04 12:11:59;1007.292;10.870
2023/01/04 12:12:00;1007.383;10.880
2023/01/04 12:12:01;1007.108;10.863
2023/01/04 12:12:02;1007.383;10.863
2023/01/04 12:12:03;1007.383;10.863
2023/01/04 12:12:04;1007.292;10.863
2023/01/04 12:12:05;1007.292;10.863
2023/01/04 12:12:06;1007.108;10.857
2023/01/04 12:12:07;1007.383;10.857
2023/01/04 12:12:08;1007.292;10.857
2023/01/04 12:12:09;1007.108;10.863
2023/01/04 12:12:10;1007.292;10.857
2023/01/04 12:12:11;1007.383;10.833
2023/01/04 12:12:12;1007.383;10.847
2023/01/04 12:12:13;1007.567;10.840
2023/01/04 12:12:14;1007.292;10.840
2023/01/04 12:12:15;1007.383;10.833
2023/01/04 12:12:16;1007.292;10.847
2023/01/04 12:12:17;1007.383;10.840
2023/01/04 12:12:18;1007.292;10.833
2023/01/04 12:12:19;1007.292;10.823
2023/01/04 12:12:20;1007.017;10.840
2023/01/04 12:12:21;1007.383;10.833
2023/01/04 12:12:22;1007.108;10.823
2023/01/04 12:12:23;1007.108;10.817
2023/01/04 12:12:24;1007.017;10.823
2023/01/04 12:12:25;1007.017;10.833
2023/01/04 12:12:26;1006.833;10.823
2023/01/04 12:12:27;1007.017;10.817
2023/01/04 12:12:28;1007.108;10.810
2023/01/04 12:12:29;1007.017;10.800
2023/01/04 12:12:30;1007.108;10.810
2023/01/04 12:12:31;1007.108;10.800
2023/01/04 12:12:32;1007.108;10.810
2023/01/04 12:12:33;1007.108;10.810
2023/01/04 12:12:34;1007.108;10.800
2023/01/04 12:12:35;1007.108;10.800
2023/01/04 12:12:36;1007.108;10.793
2023/01/04 12:12:37;1007.108;10.800
2023/01/04 12:12:38;1007.017;10.800
2023/01/04 12:12:39;1006.833;10.800
2023/01/04 12:12:40;1007.017;10.793
2023/01/04 12:12:41;1006.833;10.793
2023/01/04 12:12:42;1006.833;10.777
2023/01/04 12:12:43;1007.108;10.787
2023/01/04 12:12:44;1007.017;10.787
2023/01/04 12:12:45;1007.017;10.770
2023/01/04 12:12:46;1007.108;10.793
2023/01/04 12:12:47;1007.292;10.777
2023/01/04 12:12:48;1007.017;10.770
2023/01/04 12:12:49;1006.833;10.770
2023/01/04 12:12:50;1007.017;10.777
2023/01/04 12:12:51;1006.833;10.770
2023/01/04 12:12:52;1007.108;10.770
2023/01/04 12:12:53;1007.108;10.770
2023/01/04 12:12:54;1007.108;10.753
2023/01/04 12:12:55;1007.017;10.770
2023/01/04 12:12:56;1006.833;10.753
2023/01/04 12:12:57;1007.108;10.770
2023/01/04 12:12:58;1007.017;10.753
2023/01/04 12:12:59;1007.108;10.740
2023/01/04 12:13:00;1007.108;10.753
2023/01/04 12:13:01;1007.292;10.763
2023/01/04 12:13:02;1007.108;10.753
2023/01/04 12:13:03;1007.017;10.747
2023/01/04 12:13:04;1007.108;10.753
2023/01/04 12:13:05;1007.108;10.740
2023/01/04 12:13:06;1007.108;10.740
2023/01/04 12:13:07;1007.108;10.740
2023/01/04 12:13:08;1007.292;10.740
2023/01/04 12:13:09;1007.292;10.747
2023/01/04 12:13:10;1007.108;10.740
2023/01/04 12:13:11;1007.292;10.740
2023/01/04 12:13:12;1007.292;10.730
2023/01/04 12:13:13;1007.292;10.730
2023/01/04 12:13:14;1007.292;10.730
2023/01/04 12:13:15;1007.292;10.730
2023/01/04 12:13:16;1007.292;10.713
2023/01/04 12:13:17;1007.108;10.707
2023/01/04 12:13:18;1007.108;10.713
2023/01/04 12:13:19;1007.292;10.707
2023/01/04 12:13:20;1007.108;10.723
2023/01/04 12:13:21;1007.292;10.707
2023/01/04 12:13:22;1007.383;10.707
2023/01/04 12:13:23;1007.017;10.723
2023/01/04 12:13:24;1007.108;10.707
2023/01/04 12:13:25;1007.292;10.707
2023/01/04 12:13:26;1007.383;10.707
2023/01/04 12:13:27;1007.292;10.707
2023/01/04 12:13:28;1007.108;10.700
2023/01/04 12:13:29;1007.108;10.700
2023/01/04 12:13:30;1007.292;10.690
2023/01/04 12:13:31;1007.292;10.700
2023/01/04 12:13:32;1007.292;10.690
2023/01/04 12:13:33;1007.108;10.690
2023/01/04 12:13:34;1007.108;10.690
2023/01/04 12:13:35;1007.108;10.677
2023/01/04 12:13:36;1007.108;10.677
2023/01/04 12:13:37;1007.292;10.667
2023/01/04 12:13:38;1007.108;10.683
2023/01/04 12:13:39;1007.108;10.677
2023/01/04 12:13:40;1007.017;10.677
2023/01/04 12:13:41;1007.108;10.683
2023/01/04 12:13:42;1007.108;10.677
2023/01/04 12:13:43;1007.017;10.677
2023/01/04 12:13:44;1007.017;10.667
2023/01/04 12:13:45;1007.108;10.667
2023/01/04 12:13:46;1006.833;10.667
2023/01/04 12:13:47;1007.017;10.667
2023/01/04 12:13:48;1007.108;10.667
2023/01/04 12:13:49;1007.383;10.653
2023/01/04 12:13:50;1006.833;10.660
2023/01/04 12:13:51;1007.017;10.653
2023/01/04 12:13:52;1006.833;10.653
2023/01/04 12:13:53;1007.108;10.643
2023/01/04 12:13:54;1007.017;10.643
2023/01/04 12:13:55;1006.833;10.637
2023/01/04 12:13:56;1006.833;10.643
2023/01/04 12:13:57;1006.833;10.637
2023/01/04 12:13:58;1006.742;10.643
2023/01/04 12:13:59;1007.017;10.643
2023/01/04 12:14:00;1007.108;10.637
2023/01/04 12:14:01;1007.292;10.630
2023/01/04 12:14:02;1007.017;10.630
2023/01/04 12:14:03;1007.017;10.630
2023/01/04 12:14:04;1007.017;10.630
2023/01/04 12:14:05;1007.292;10.630
2023/01/04 12:14:06;1007.017;10.620
2023/01/04 12:14:07;1007.108;10.620
2023/01/04 12:14:08;1006.833;10.613
2023/01/04 12:14:09;1007.108;10.620
2023/01/04 12:14:10;1007.017;10.613
2023/01/04 12:14:11;1007.108;10.613
2023/01/04 12:14:12;1007.108;10.607
2023/01/04 12:14:13;1007.017;10.607
2023/01/04 12:14:14;1007.017;10.607
2023/01/04 12:14:15;1007.017;10.613
2023/01/04 12:14:16;1006.833;10.607
2023/01/04 12:14:17;1007.108;10.613
2023/01/04 12:14:18;1007.292;10.607
2023/01/04 12:14:19;1007.017;10.597
2023/01/04 12:14:20;1007.108;10.583
2023/01/04 12:14:21;1007.292;10.590
2023/01/04 12:14:22;1007.292;10.583
2023/01/04 12:14:23;1007.108;10.597
2023/01/04 12:14:24;1006.833;10.583
2023/01/04 12:14:25;1007.292;10.583
2023/01/04 12:14:26;1007.108;10.583
2023/01/04 12:14:27;1007.108;10.573
2023/01/04 12:14:28;1007.108;10.567
2023/01/04 12:14:29;1007.017;10.573
2023/01/04 12:14:30;1007.108;10.560
2023/01/04 12:14:31;1006.833;10.573
2023/01/04 12:14:32;1006.833;10.560
2023/01/04 12:14:33;1007.017;10.567
2023/01/04 12:14:34;1007.108;10.560
2023/01/04 12:14:35;1007.108;10.550
2023/01/04 12:14:36;1006.833;10.550
2023/01/04 12:14:37;1007.108;10.550
2023/01/04 12:14:38;1006.833;10.550
2023/01/04 12:14:39;1007.108;10.550
2023/01/04 12:14:40;1007.292;10.543
2023/01/04 12:14:41;1007.017;10.537
2023/01/04 12:14:42;1007.108;10.543
2023/01/04 12:14:43;1007.017;10.527
2023/01/04 12:14:44;1007.017;10.520
2023/01/04 12:14:45;1007.017;10.527
2023/01/04 12:14:46;1006.833;10.527
2023/01/04 12:14:47;1006.833;10.520
2023/01/04 12:14:48;1007.108;10.520
2023/01/04 12:14:49;1007.108;10.520
2023/01/04 12:14:50;1007.108;10.513
2023/01/04 12:14:51;1007.108;10.520
2023/01/04 12:14:52;1007.292;10.513
2023/01/04 12:14:53;1007.017;10.497
2023/01/04 12:14:54;1006.833;10.503
2023/01/04 12:14:55;1007.017;10.497
2023/01/04 12:14:56;1007.292;10.490
2023/01/04 12:14:57;1007.017;10.497
2023/01/04 12:14:58;1006.833;10.490
2023/01/04 12:14:59;1007.017;10.490
2023/01/04 12:15:00;1007.108;10.497
2023/01/04 12:15:01;1007.017;10.480
2023/01/04 12:15:02;1006.833;10.490
2023/01/04 12:15:03;1007.108;10.490
2023/01/04 12:15:04;1007.108;10.497
2023/01/04 12:15:05;1007.108;10.490
2023/01/04 12:15:06;1007.292;10.473
2023/01/04 12:15:07;1006.833;10.473
2023/01/04 12:15:08;1007.017;10.480
2023/01/04 12:15:09;1007.108;10.463
2023/01/04 12:15:10;1006.833;10.473
2023/01/04 12:15:11;1006.833;10.480
2023/01/04 12:15:12;1007.017;10.463
2023/01/04 12:15:13;1007.292;10.463
2023/01/04 12:15:14;1007.383;10.457
2023/01/04 12:15:15;1007.292;10.463
2023/01/04 12:15:16;1006.833;10.473
2023/01/04 12:15:17;1007.108;10.457
2023/01/04 12:15:18;1007.108;10.457
2023/01/04 12:15:19;1007.017;10.433
2023/01/04 12:15:20;1007.017;10.440
2023/01/04 12:15:21;1006.833;10.450
2023/01/04 12:15:22;1007.017;10.427
2023/01/04 12:15:23;1007.108;10.440
2023/01/04 12:15:24;1007.017;10.440
2023/01/04 12:15:25;1007.108;10.450
2023/01/04 12:15:26;1007.292;10.427
2023/01/04 12:15:27;1007.292;10.433
2023/01/04 12:15:28;1006.833;10.433
2023/01/04 12:15:29;1007.108;10.427
2023/01/04 12:15:30;1007.108;10.440
2023/01/04 12:15:31;1006.833;10.427
2023/01/04 12:15:32;1007.108;10.427
2023/01/04 12:15:33;1007.108;10.427
2023/01/04 12:15:34;1007.017;10.427
2023/01/04 12:15:35;1007.017;10.417
2023/01/04 12:15:36;1007.292;10.410
2023/01/04 12:15:37;1007.292;10.427
2023/01/04 12:15:38;1007.017;10.427
2023/01/04 12:15:39;1007.108;10.427
2023/01/04 12:15:40;1007.108;10.417
2023/01/04 12:15:41;1006.833;10.417
2023/01/04 12:15:42;1007.108;10.427
2023/01/04 12:15:43;1007.292;10.417
2023/01/04 12:15:44;1007.292;10.417
2023/01/04 12:15:45;1007.108;10.410
